,Z,N,M_ex,Esh,alpha2,alpha4,alpha6,S_Z0N1,S_Z0N2,S_Z1N0,S_Z2N0,exist
247,24,38,-41.68,0.22,0.133,-0.002,-0.015,6.201000000000002,10.121999999999996,17.519,33.028,True
248,24,39,-36.94,0.29,0.133,-0.003,-0.014,3.3309999999999977,9.532,17.759,34.288,True
249,24,40,-34.41,0.3,0.137,-0.007,-0.014,5.540999999999999,8.871999999999996,18.708999999999996,35.55799999999999,True
250,24,41,-29.24,0.12,0.146,-0.017,-0.012,2.9010000000000016,8.442,18.988999999999997,36.928,True
251,24,42,-26.29,-0.15,0.147,-0.014,-0.015,5.121,8.022000000000002,20.168999999999997,38.378,True
252,24,43,-20.53,-0.36,0.14,-0.016,-0.018,2.3110000000000017,7.432000000000002,20.489,39.507999999999996,True
253,24,44,-16.79,-0.51,0.123,-0.01,-0.014,4.330999999999998,6.6419999999999995,21.329,40.568,True
254,24,45,-10.48,-0.75,0.106,-0.02,-0.014,1.761000000000001,6.091999999999999,21.479,41.617999999999995,True
255,24,46,-6.18,-0.94,0.092,-0.03,-0.005,3.770999999999999,5.532,22.339,42.748,True
256,24,47,0.56,-1.29,0.076,-0.036,0.003,1.3309999999999995,5.1019999999999985,22.569,43.808,True
257,24,48,5.28,-1.64,0.043,-0.018,0.0,3.350999999999999,4.681999999999999,23.448999999999998,44.858000000000004,True
258,24,49,12.13,-2.38,0.025,-0.011,0.001,1.2209999999999992,4.571999999999999,23.689,46.02799999999999,True
259,24,50,16.81,-3.29,0.006,0.0,0.0,3.391000000000002,4.612000000000002,24.579,47.248000000000005,True
260,24,51,25.15,-3.01,0.022,0.001,-0.005,-0.26900000000000013,3.1220000000000017,24.519000000000005,47.718,False
261,24,52,31.48,-2.77,0.038,0.014,-0.002,1.7409999999999979,1.4719999999999978,25.218999999999994,48.288,True
262,25,22,-23.3,-0.92,0.088,0.005,-0.013,17.581000000000003,32.952,0.479000000000001,4.948,True
263,25,23,-29.59,-1.06,0.104,-0.006,-0.012,14.360999999999999,31.942,1.5289999999999981,6.7479999999999976,True
264,25,24,-37.79,-1.43,0.126,-0.011,-0.009,16.271,30.631999999999998,1.7790000000000017,9.578,True
265,25,25,-42.44,-1.87,0.119,-0.032,-0.008,12.720999999999998,28.991999999999997,4.378999999999996,12.407999999999998,True
266,25,26,-47.83,-1.91,0.087,-0.027,-0.001,13.461,26.182,5.048999999999998,14.148,True
267,25,27,-50.27,-2.42,0.038,-0.015,0.0,10.511000000000005,23.972000000000005,6.209000000000001,15.578,True
268,25,28,-54.82,-3.37,0.011,-0.001,0.0,12.620999999999997,23.132,6.518999999999997,17.068,True
269,25,29,-55.13,-2.89,0.035,0.013,0.0,8.381000000000002,21.002,7.599000000000002,18.418000000000003,True
270,25,30,-57.18,-2.55,0.058,-0.001,-0.006,10.120999999999997,18.502,7.878999999999996,19.837999999999997,True
271,25,31,-56.33,-1.98,0.074,0.0,-0.002,7.220999999999998,17.341999999999995,8.959000000000001,21.167999999999996,True
272,25,32,-57.14,-1.49,0.011,-0.001,-0.001,8.881000000000002,16.102,9.228999999999997,22.538,True
273,25,33,-55.43,-1.03,0.1,-0.009,-0.004,6.360999999999999,15.242,10.118999999999998,23.788,True
274,25,34,-55.4,-0.71,0.112,-0.012,-0.013,8.040999999999999,14.401999999999997,10.338999999999997,25.207999999999995,True
275,25,35,-53.06,-0.5,0.118,-0.023,-0.007,5.731000000000003,13.772000000000002,11.479000000000005,26.618,True
276,25,36,-52.19,-0.25,0.115,-0.023,-0.005,7.200999999999995,12.931999999999999,11.778999999999995,27.977999999999998,True
277,25,37,-49.0,-0.03,0.113,-0.024,-0.005,4.881000000000002,12.081999999999997,12.739000000000003,29.197999999999997,True
278,25,38,-47.37,0.13,0.114,-0.024,-0.006,6.440999999999997,11.322,12.978999999999997,30.497999999999998,True
279,25,39,-43.57,0.21,0.119,-0.026,-0.006,4.271000000000003,10.712,13.919000000000002,31.678,True
280,25,40,-41.35,0.18,0.12,-0.029,-0.002,5.851000000000001,10.122000000000003,14.229000000000005,32.938,True
281,25,41,-37.06,0.06,0.14,-0.02,-0.008,3.7810000000000006,9.632000000000001,15.109000000000004,34.098,True
282,25,42,-34.34,-0.2,0.135,-0.016,-0.007,5.351000000000001,9.132000000000001,15.339000000000004,35.508,True
283,25,43,-29.64,-0.56,0.131,-0.019,-0.007,3.370999999999997,8.721999999999998,16.399,36.888000000000005,True
284,25,44,-26.53,-1.11,0.124,-0.029,-0.01,4.961,8.331999999999997,17.029000000000003,38.358000000000004,True
285,25,45,-21.24,-1.49,0.113,-0.032,-0.008,2.780999999999997,7.741999999999997,18.049,39.528,True
286,25,46,-17.14,-1.66,0.09,-0.027,-0.006,3.971000000000002,6.751999999999999,18.249000000000002,40.587999999999994,True
287,25,47,-11.31,-2.06,0.075,-0.035,0.002,2.2409999999999997,6.2120000000000015,19.159,41.727999999999994,True
288,25,48,-6.85,-2.45,0.043,-0.018,-0.001,3.610999999999999,5.8519999999999985,19.418999999999997,42.867999999999995,True
289,25,49,-0.89,-3.25,0.025,-0.012,0.001,2.1109999999999998,5.7219999999999995,20.309,43.998000000000005,True
290,25,50,3.52,-4.23,0.006,0.0,0.0,3.6609999999999996,5.772,20.579,45.158,True
291,25,51,11.2,-3.79,0.022,0.011,0.0,0.391,4.052,21.238999999999997,45.758,True
292,25,52,17.44,-3.46,0.038,0.014,-0.002,1.8309999999999977,2.2219999999999978,21.329,46.547999999999995,True
293,25,53,25.37,-3.23,0.051,0.0,-0.011,0.14100000000000001,1.9719999999999978,22.058999999999997,47.388000000000005,True
294,26,24,-34.51,-1.54,0.09,-0.028,-0.002,17.290999999999997,31.781999999999996,4.008999999999999,5.788,True
295,26,25,-39.89,-1.95,0.109,-0.031,0.0,13.451000000000002,30.742,4.7390000000000025,9.117999999999999,True
296,26,26,-47.98,-2.55,0.079,-0.031,-0.001,16.160999999999994,29.612,7.438999999999998,12.487999999999996,True
297,26,27,-50.75,-3.05,0.037,-0.014,0.0,10.841000000000003,27.002,7.768999999999997,13.977999999999998,True
298,26,28,-56.49,-4.02,0.011,-0.001,0.0,13.811000000000002,24.652000000000005,8.959000000000001,15.477999999999998,True
299,26,29,-57.04,-3.48,0.035,0.012,0.0,8.620999999999997,22.432,9.198999999999996,16.798,True
300,26,30,-60.2,-3.11,0.059,-0.001,-0.008,11.231000000000003,19.852,10.309000000000003,18.188,True
301,26,31,-59.61,-2.52,0.062,-0.012,0.0,7.480999999999996,18.712,10.569,19.528000000000002,True
302,26,32,-61.52,-2.03,0.011,-0.001,-0.001,9.981000000000003,17.462,11.669000000000002,20.898,True
303,26,33,-59.89,-1.38,0.054,0.004,-0.003,6.440999999999997,16.422,11.749,21.868,True
304,26,34,-60.83,-0.96,0.067,-0.008,-0.008,9.010999999999997,15.451999999999995,12.719,23.057999999999996,True
305,26,35,-58.64,-0.65,0.072,-0.01,-0.008,5.881000000000002,14.892,12.868999999999998,24.348000000000003,True
306,26,36,-58.86,-0.46,0.082,-0.02,-0.005,8.290999999999999,14.172,13.959000000000001,25.737999999999996,True
307,26,37,-56.04,-0.36,0.078,-0.026,-0.004,5.2509999999999994,13.541999999999998,14.328999999999999,27.068,True
308,26,38,-55.37,-0.16,0.079,-0.032,0.002,7.400999999999998,12.651999999999997,15.289,28.267999999999997,True
309,26,39,-51.75,-0.04,0.083,-0.024,0.0,4.451000000000002,11.852,15.469,29.388,True
310,26,40,-50.46,-0.03,0.008,0.0,0.0,6.781000000000001,11.232000000000003,16.399,30.628000000000004,True
311,26,41,-46.37,-0.14,0.08,-0.02,-0.001,3.9809999999999963,10.761999999999997,16.598999999999997,31.708,True
312,26,42,-44.58,-0.39,0.081,-0.019,-0.004,6.281000000000001,10.261999999999997,17.528999999999996,32.867999999999995,True
313,26,43,-40.07,-0.74,0.074,-0.012,-0.008,3.5610000000000017,9.842000000000002,17.719,34.117999999999995,True
314,26,44,-37.81,-1.22,0.083,-0.018,-0.006,5.811000000000002,9.372000000000003,18.569000000000003,35.598,True
315,26,45,-32.92,-1.81,0.085,-0.025,-0.003,3.180999999999999,8.992,18.969,37.018,True
316,26,46,-30.23,-2.51,0.084,-0.028,-0.004,5.3809999999999985,8.561999999999998,20.378999999999998,38.628,True
317,26,47,-24.7,-3.03,0.072,-0.035,0.002,2.5409999999999986,7.921999999999997,20.679,39.837999999999994,True
318,26,48,-21.14,-3.47,0.047,-0.026,0.005,4.511000000000001,7.052,21.579,40.998000000000005,True
319,26,49,-15.38,-4.29,0.024,-0.012,0.0,2.311,6.822000000000001,21.779,42.088,True
320,26,50,-11.84,-5.31,0.006,0.0,0.0,4.530999999999999,6.841999999999999,22.649,43.227999999999994,True
321,26,51,-4.24,-4.79,0.022,0.01,-0.002,0.4710000000000001,5.001999999999999,22.729,43.968,True
322,26,52,1.29,-4.35,0.038,0.014,-0.002,2.5409999999999995,3.0120000000000005,23.439,44.768,True
323,26,53,9.15,-4.04,0.051,0.008,-0.007,0.2109999999999994,2.751999999999999,23.509,45.568,True
324,26,54,15.03,-3.76,0.06,-0.001,-0.008,2.1910000000000007,2.402000000000001,24.249000000000002,46.428,True
325,26,55,23.43,-3.34,0.057,-0.016,-0.003,-0.3290000000000006,1.862,24.379000000000005,47.268,False
326,26,56,29.94,-2.88,0.036,-0.014,0.0,1.5609999999999982,1.2319999999999975,25.019,48.007999999999996,True
327,26,57,38.65,-2.58,0.02,-0.001,-0.005,-0.6389999999999976,0.9220000000000006,25.079,48.788,False
328,27,24,-27.63,-2.0,0.039,-0.016,0.0,17.551000000000002,33.072,0.4090000000000007,4.417999999999999,True
329,27,25,-34.13,-2.37,0.039,-0.016,0.0,14.571000000000003,32.122,1.5290000000000017,6.268000000000004,True
330,27,26,-42.58,-3.0,0.038,-0.015,0.0,16.520999999999994,31.092,1.8890000000000011,9.328,True
331,27,27,-47.79,-3.92,0.038,-0.014,0.001,13.281,29.801999999999996,4.328999999999999,12.097999999999995,True
332,27,28,-54.21,-4.84,0.011,0.0,0.0,14.491000000000001,27.772000000000002,5.008999999999999,13.968,True
333,27,29,-55.82,-4.26,0.033,0.0,-0.003,9.681,24.172,6.069000000000001,15.267999999999997,True
334,27,30,-59.13,-3.74,0.04,0.0,-0.006,11.381000000000002,21.062,6.218999999999999,16.528000000000002,True
335,27,31,-59.74,-3.27,0.036,-0.011,0.0,8.681,20.062,7.419000000000002,17.988000000000003,True
336,27,32,-61.92,-2.76,0.011,-0.001,-0.001,10.251,18.932,7.688999999999998,19.358,True
337,27,33,-61.3,-2.08,0.031,0.001,-0.002,7.450999999999995,17.701999999999995,8.698999999999996,20.447999999999997,True
338,27,34,-62.4,-1.54,0.04,0.0,-0.006,9.171000000000001,16.621999999999996,8.859,21.578,True
339,27,35,-61.09,-1.1,0.046,-0.018,0.0,6.761000000000005,15.932000000000006,9.739000000000003,22.608,True
340,27,36,-61.5,-0.84,0.046,-0.019,0.0,8.480999999999996,15.242,9.929,23.888,True
341,27,37,-59.67,-0.74,0.045,-0.019,0.0,6.241000000000001,14.721999999999998,10.919000000000002,25.248,True
342,27,38,-59.5,-0.79,0.043,-0.018,0.0,7.900999999999998,14.142,11.419000000000002,26.708000000000002,True
343,27,39,-57.07,-0.89,0.035,-0.013,0.002,5.641,13.541999999999998,12.609,28.078,True
344,27,40,-56.14,-1.01,0.008,0.0,0.0,7.141,12.782,12.969,29.368,True
345,27,41,-52.86,-0.99,0.027,0.001,-0.003,4.790999999999999,11.931999999999999,13.779000000000002,30.377999999999997,True
346,27,42,-51.19,-1.13,0.039,-0.003,-0.006,6.400999999999998,11.191999999999997,13.899,31.427999999999994,True
347,27,43,-47.45,-1.35,0.04,-0.016,0.0,4.331000000000005,10.732000000000003,14.669000000000002,32.388000000000005,True
348,27,44,-45.33,-1.74,0.045,-0.021,0.002,5.950999999999995,10.282,14.808999999999996,33.378,True
349,27,45,-41.22,-2.23,0.044,-0.02,0.002,3.9610000000000003,9.911999999999995,15.588999999999997,34.558,True
350,27,46,-38.7,-2.88,0.043,-0.02,0.001,5.551000000000004,9.512000000000004,15.759000000000002,36.138000000000005,True
351,27,47,-34.31,-3.69,0.042,-0.019,0.001,3.680999999999999,9.232000000000003,16.899,37.578,True
352,27,48,-31.47,-4.64,0.042,-0.019,0.001,5.230999999999996,8.911999999999995,17.619,39.19799999999999,True
353,27,49,-26.59,-5.51,0.024,-0.011,0.0,3.1910000000000007,8.421999999999997,18.499,40.278,True
354,27,50,-23.26,-6.55,0.006,0.0,0.0,4.741000000000001,7.932000000000002,18.709000000000003,41.358000000000004,True
355,27,51,-16.38,-5.94,0.022,0.0,-0.004,1.1909999999999972,5.931999999999999,19.429,42.158,True
356,27,52,-10.91,-5.37,0.034,0.0,-0.004,2.601000000000001,3.791999999999998,19.488999999999997,42.928,True
357,27,53,-3.63,-4.85,0.036,-0.002,0.0,0.7909999999999995,3.3919999999999995,20.069000000000003,43.578,True
358,27,54,2.26,-4.37,0.038,-0.015,0.0,2.181,2.9719999999999995,20.058999999999997,44.30799999999999,True
359,27,55,9.93,-3.92,0.038,-0.014,0.001,0.4009999999999998,2.5820000000000007,20.789,45.168000000000006,True
360,27,56,16.23,-3.5,0.035,-0.012,0.0,1.770999999999999,2.171999999999999,20.999000000000002,46.018,True
361,27,57,24.3,-3.09,0.02,-0.001,-0.005,0.0009999999999994458,1.7719999999999985,21.638999999999996,46.718,True
362,28,25,-30.14,-3.23,0.011,0.0,0.0,14.881000000000002,33.602000000000004,3.2989999999999977,4.827999999999999,True
363,28,26,-39.76,-3.87,0.011,0.0,0.0,17.690999999999995,32.572,4.468999999999999,6.3580000000000005,True
364,28,27,-45.66,-4.74,0.011,0.0,0.0,13.970999999999998,31.661999999999995,5.158999999999997,9.487999999999996,True
365,28,28,-54.32,-5.91,0.011,-0.001,0.0,16.731,30.702,7.398999999999999,12.407999999999998,True
366,28,29,-56.07,-5.18,0.011,0.0,0.0,9.821,26.552000000000003,7.539,13.608,True
367,28,30,-60.37,-4.53,0.012,-0.001,0.0,12.370999999999997,22.191999999999997,8.528999999999995,14.747999999999994,True
368,28,31,-61.3,-4.1,0.011,0.0,0.0,9.001,21.371999999999996,8.848999999999995,16.267999999999997,True
369,28,32,-64.71,-3.74,0.011,-0.001,-0.001,11.480999999999996,20.481999999999996,10.078999999999992,17.76799999999999,True
370,28,33,-64.23,-2.93,0.011,0.0,0.0,7.59100000000001,19.072000000000006,10.219000000000007,18.918000000000003,True
371,28,34,-66.28,-2.3,0.012,-0.001,0.0,10.120999999999997,17.712000000000007,11.169000000000002,20.028000000000002,True
372,28,35,-65.24,-1.88,0.011,-0.001,0.0,7.0309999999999935,17.15199999999999,11.438999999999991,21.177999999999994,True
373,28,36,-66.69,-1.64,0.011,-0.001,-0.004,9.521000000000003,16.551999999999996,12.478999999999997,22.407999999999998,True
374,28,37,-65.13,-1.58,0.011,-0.001,-0.004,6.5109999999999975,16.032,12.748999999999993,23.667999999999996,True
375,28,38,-66.02,-1.7,0.011,-0.001,-0.003,8.961,15.471999999999998,13.808999999999996,25.227999999999998,True
376,28,39,-63.97,-1.95,0.012,0.0,-0.002,6.021000000000003,14.982000000000003,14.188999999999998,26.798,True
377,28,40,-64.16,-2.23,0.008,0.0,0.0,8.260999999999997,14.282,15.308999999999996,28.277999999999995,True
378,28,41,-60.99,-2.12,0.014,0.0,-0.004,4.901000000000005,13.162000000000003,15.419000000000002,29.198000000000004,True
379,28,42,-60.12,-2.12,0.014,0.0,-0.003,7.200999999999995,12.102,16.219,30.118,True
380,28,43,-56.54,-2.31,0.014,0.0,-0.003,4.491000000000001,11.691999999999997,16.378999999999998,31.048,True
381,28,44,-55.3,-2.67,0.014,0.0,-0.004,6.830999999999998,11.322,17.259,32.068,True
382,28,45,-51.42,-3.2,0.014,0.0,-0.004,4.191000000000004,11.022000000000002,17.489000000000004,33.078,True
383,28,46,-49.8,-3.87,0.014,0.0,-0.004,6.450999999999995,10.642,18.388999999999996,34.147999999999996,True
384,28,47,-45.61,-4.7,0.014,0.0,-0.004,3.881000000000002,10.331999999999997,18.589,35.488,True
385,28,48,-43.64,-5.67,0.014,0.0,-0.004,6.101000000000001,9.982000000000003,19.459000000000003,37.078,True
386,28,49,-39.18,-6.79,0.013,-0.001,-0.003,3.610999999999999,9.712,19.878999999999998,38.378,True
387,28,50,-36.83,-7.97,0.006,0.0,0.0,5.720999999999998,9.331999999999997,20.858999999999995,39.568,True
388,28,51,-29.96,-7.21,0.011,0.0,0.0,1.2010000000000023,6.922000000000001,20.869,40.298,True
389,28,52,-25.14,-6.48,0.014,0.0,-0.003,3.2509999999999994,4.452000000000002,21.519,41.007999999999996,True
390,28,53,-17.86,-5.82,0.012,0.0,-0.001,0.7909999999999986,4.041999999999998,21.519,41.587999999999994,True
391,28,54,-12.69,-5.27,0.014,0.0,-0.003,2.901,3.6919999999999984,22.238999999999997,42.298,True
392,28,55,-5.13,-4.78,0.012,0.0,-0.001,0.5110000000000001,3.411999999999999,22.348999999999997,43.138,True
393,28,56,0.44,-4.33,0.006,0.0,0.0,2.5009999999999994,3.0120000000000005,23.079,44.078,True
394,28,57,8.47,-3.81,0.012,-0.001,0.0,0.04099999999999859,2.541999999999998,23.119,44.757999999999996,True
395,28,58,14.62,-3.24,0.005,0.0,0.0,1.9210000000000012,1.9619999999999997,23.749000000000002,45.328,True
396,28,59,23.94,-1.85,0.013,0.002,-0.005,-1.2490000000000023,0.6719999999999988,23.928999999999995,46.397999999999996,False
397,29,25,-21.98,-2.91,0.036,0.014,0.0,15.941,34.932,-0.8710000000000004,2.4279999999999973,False
398,29,26,-31.83,-3.46,0.036,0.013,0.0,17.921,33.861999999999995,-0.641,3.8279999999999994,False
399,29,27,-38.74,-4.25,0.033,0.0,-0.003,14.981000000000003,32.902,0.3690000000000051,5.528000000000002,True
400,29,28,-47.49,-5.21,0.011,-0.001,0.0,16.820999999999998,31.802000000000003,0.4590000000000014,7.8580000000000005,True
401,29,29,-51.18,-4.5,0.034,0.011,-0.001,11.760999999999997,28.581999999999997,2.398999999999999,9.937999999999999,True
402,29,30,-56.12,-3.82,0.034,0.011,-0.002,13.010999999999997,24.771999999999995,3.0389999999999997,11.567999999999994,True
403,29,31,-57.95,-3.23,0.031,0.0,-0.001,9.901000000000005,22.912000000000003,3.9390000000000054,12.788,True
404,29,32,-61.49,-2.73,0.011,-0.001,-0.001,11.610999999999999,21.512000000000004,4.069000000000008,14.148,True
405,29,33,-62.18,-2.07,0.037,0.015,0.002,8.760999999999997,20.371999999999996,5.238999999999995,15.458000000000002,True
406,29,34,-64.54,-1.48,0.041,0.012,-0.001,10.431000000000006,19.192000000000004,5.549000000000005,16.718000000000007,True
407,29,35,-64.48,-1.04,0.041,0.012,-0.001,8.010999999999997,18.442000000000004,6.529000000000009,17.968,True
408,29,36,-66.18,-0.8,0.041,0.012,-0.001,9.771000000000003,17.782,6.779000000000009,19.258000000000006,True
409,29,37,-65.58,-0.72,0.039,0.014,-0.001,7.470999999999991,17.241999999999994,7.7390000000000025,20.487999999999996,True
410,29,38,-66.65,-0.78,0.033,0.0,-0.003,9.141000000000007,16.612,7.919000000000009,21.728000000000005,True
411,29,39,-65.44,-0.93,0.026,0.0,-0.002,6.860999999999992,16.002,8.758999999999999,22.947999999999997,True
412,29,40,-65.8,-1.14,0.008,0.0,0.0,8.431,15.291999999999991,8.929,24.237999999999996,True
413,29,41,-63.67,-1.15,0.034,0.013,0.0,5.941000000000004,14.372000000000003,9.969,25.388,True
414,29,42,-63.16,-1.29,0.038,0.02,0.0,7.560999999999995,13.501999999999999,10.328999999999999,26.548,True
415,29,43,-60.47,-1.46,0.038,0.02,0.0,5.381000000000002,12.941999999999997,11.219,27.597999999999995,True
416,29,44,-59.43,-1.81,0.038,0.02,-0.001,7.031000000000001,12.412000000000003,11.419000000000002,28.678,True
417,29,45,-56.4,-2.32,0.038,0.019,-0.002,5.040999999999999,12.072,12.268999999999997,29.758,True
418,29,46,-54.98,-2.98,0.038,0.016,-0.001,6.650999999999998,11.691999999999997,12.469,30.857999999999993,True
419,29,47,-51.6,-3.77,0.034,0.012,-0.003,4.691000000000004,11.342000000000002,13.279000000000002,31.868,True
420,29,48,-49.81,-4.71,0.037,0.0,-0.005,6.281000000000001,10.972000000000005,13.459000000000001,32.918000000000006,True
421,29,49,-46.03,-5.68,0.021,0.0,-0.003,4.290999999999999,10.572,14.139000000000001,34.018,True
422,29,50,-43.82,-6.81,0.006,0.0,0.0,5.860999999999999,10.151999999999997,14.279000000000002,35.138,True
423,29,51,-37.82,-6.12,0.022,0.014,0.001,2.0709999999999997,7.931999999999999,15.149,36.018,True
424,29,52,-33.29,-5.5,0.037,0.014,0.0,3.5409999999999986,5.611999999999998,15.438999999999998,36.958,True
425,29,53,-26.78,-4.82,0.033,0.01,-0.003,1.5610000000000017,5.102,16.209000000000003,37.728,True
426,29,54,-21.71,-4.18,0.033,-0.001,-0.002,3.0009999999999994,4.562000000000001,16.309,38.548,True
427,29,55,-14.81,-3.59,0.028,0.0,0.0,1.1709999999999994,4.171999999999999,16.969,39.318,True
428,29,56,-9.32,-3.05,0.006,0.0,0.0,2.5809999999999995,3.751999999999999,17.049,40.128,True
429,29,57,-1.95,-2.45,0.017,-0.001,-0.001,0.7009999999999996,3.2819999999999983,17.709,40.828,True
430,29,58,4.21,-1.7,0.006,0.0,0.0,1.9109999999999996,2.6119999999999983,17.698999999999998,41.44799999999999,True
431,29,59,12.32,-0.79,0.038,0.019,0.006,-0.0389999999999997,1.8719999999999999,18.909,42.837999999999994,False
432,29,60,18.9,-0.08,0.041,0.025,0.006,1.4910000000000014,1.4520000000000017,19.519,43.977999999999994,True
433,29,61,27.22,0.64,0.048,0.023,0.0,-0.24900000000000055,1.2420000000000009,20.399,44.837999999999994,False
434,29,62,34.21,1.35,0.049,0.021,0.0,1.0809999999999977,0.8319999999999972,20.469,45.77799999999999,True
435,29,63,42.85,1.99,0.041,0.015,-0.004,-0.5690000000000008,0.5119999999999969,21.019,46.46799999999999,False
436,29,64,49.68,2.14,0.17,0.022,-0.001,1.2410000000000014,0.6720000000000006,21.429000000000002,47.318,True
437,29,65,58.07,2.17,0.173,0.014,-0.006,-0.31900000000000084,0.9220000000000006,22.399000000000008,48.05799999999999,False
438,30,28,-42.92,-4.62,0.012,-0.001,0.0,17.790999999999997,32.862,2.7189999999999994,3.178000000000001,True
439,30,29,-47.22,-3.85,0.034,0.011,-0.001,12.370999999999997,30.161999999999995,3.328999999999999,5.727999999999998,True
440,30,30,-54.13,-3.25,0.057,0.0,-0.006,14.981000000000003,27.352,5.299000000000005,8.338000000000005,True
